species,longitude,latitude,q5_depth,q95_depth,q5_velocity,q95_velocity,q5_ss,q95_ss,q5_slope,q95_slope,q5_reynolds,q95_reynolds,q5_froude,q95_froude
background,2255926.772,1830158.483,12.1169538,8.4551678,4.1132178,0.9620473,1.7387406,0.1095699,11.4249058,10.9977579,3880641,624812.0625,0.2115801,0.0600688
background,2252038.958,1830133.659,26.5654697,22.9445724,3.2183907,0.6565994,0.7942158,0.0350581,0.8085631,0.8069114,6770817.5,1192888.125,0.1101244,0.0240796
background,2252739.545,1830352.618,3.3937917,-0.1811021,0.0248469,0.0004221,0,0,0.5304095,0.4732438,6752.226563,6.9504232,0.0020645,0.0001714
background,2250542.64,1830224.743,1.6707014,-0.7855357,0.6005961,0,0.087491,0,7.7163968,2.4661279,103236.4141,0,0.0799978,0
background,2255766.455,1830195.179,23.673666,19.8430157,2.2672958,0.295566,0.4106338,0.0071918,4.355032,4.3302794,4256165,469163.5938,0.0820496,0.0118477
background,2255791.297,1830067.187,20.3695297,16.5419788,2.2268231,0.2774314,0.4222141,0.007423,7.0107169,7.0130706,3565276.5,355450.6875,0.0873722,0.0121506
background,2254187.352,1830385.345,4.3246479,0.7130895,0.7951442,0.0715958,0.0947538,0.0026532,8.882659,8.7961264,315745.1875,17122.29688,0.0654182,0.0094881
background,2250116.867,1830406.919,5.539381,1.9833876,1.2761273,0.1638639,0.2106212,0.0050352,0.4820083,0.4819278,559933.25,25779.33594,0.0951159,0.0201169
background,2256118.004,1830317.777,19.4458408,15.574954,2.0631828,0.3107507,0.364082,0.0088643,6.8182483,6.8008628,3189910.25,384839.4688,0.0825958,0.0140044
background,2250152.922,1830353.53,6.157445,2.6063538,1.4312959,0.2352778,0.2575624,0.00948,3.0917337,3.083081,695398.3125,48553.53125,0.1024702,0.0260868
background,2251721.126,1830079.123,6.608736,2.9982793,1.545226,0.1954082,0.3102028,0.0072262,16.4965496,15.0933113,932511.875,65701.78125,0.1060652,0.0230153
background,2251213.892,1830255.664,5.4808893,1.9898679,0.2588249,0,0.00878,0,0.492345,0.4921768,112463.0547,16.6514912,0.0197105,0
background,2251439.566,1830360.248,4.1210256,0.6300257,0.2751583,0,0.0108284,0,1.101521,1.1015227,90423.82813,2.5819082,0.0237762,0
background,2250779.557,1830354.155,4.9432268,1.4231919,1.0090928,0.0245949,0.1375466,0,3.6454332,3.6465836,398807.5938,3137.795898,0.0799699,0.0034755
background,2252671.723,1830367.89,4.0564151,0.462539,0.0271324,0.004186,0,0,0.1596226,0.159,8817.114258,164.8610687,0.002069,0.0010471
background,2256458.675,1830218.884,10.6517725,6.7963743,1.4464906,0.231764,0.2195908,0.0066806,5.6120715,5.613163,1242910,131562.4219,0.0784787,0.015896
background,2251952.882,1830399.841,23.6908741,20.0704498,3.3628931,0.6604269,0.9013528,0.0367466,1.3235784,1.3123564,6309399.5,1049818,0.1218181,0.0259342
background,2255435.465,1830109.035,18.9094696,15.1048822,3.4551334,1.0199022,1.0257651,0.0963761,1.4134022,1.3973594,5173168,1219562,0.1402049,0.0461522
background,2250170.165,1830402.827,7.6954522,4.1380024,1.2939458,0.2094067,0.1971177,0.0067701,7.3226333,7.3255596,782093.875,67309.25,0.0835644,0.0193177
background,2252842.006,1830175.053,3.8512201,0.2575013,0.0305489,0.0034822,0,0,0.8458822,0.8473672,9329.961914,83.8035583,0.0029353,0.0014816
background,2252866.275,1830176.659,4.0243902,0.4306146,0.0314616,0.0070082,0,0,0.2953063,0.2932416,10059.27637,232.7998657,0.0029812,0.0018569
background,2254516.674,1830192.916,16.5071182,12.7708321,3.0170364,0.8846991,0.8179218,0.0769088,1.0874147,1.0723834,3943554,894438.9375,0.1311152,0.0438356
background,2253978.14,1830077.958,10.4251842,6.7294326,2.3184347,0.6763851,0.5654742,0.055868,1.2725507,1.2607054,1916240.75,360810.3125,0.1263271,0.045813
background,2249991.069,1830151.215,1.1842587,-1.5036024,0.599256,0.0037305,0.0931208,0,6.8053532,6.3580208,77443.21094,236.4055328,0.122059,0.0010633
background,2254376.44,1830150.744,15.2848406,11.5585766,2.9595687,0.892606,0.8078428,0.0808123,0.6090129,0.6024425,3582083.75,816878.25,0.1335205,0.0463035
background,2256189.539,1830429.637,18.8077564,14.94174,1.7466787,0.2125603,0.2696742,0.0045714,7.4183602,7.3681121,2580739.5,249269.3438,0.0718551,0.0098758
background,2254171.947,1830251.573,11.347785,7.6288223,1.8588458,0.472358,0.3581576,0.0268818,1.4159019,1.4180263,1682310.875,289458.4375,0.0970844,0.0297415
background,2255854.741,1830103.493,19.3111153,15.4921494,2.519243,0.4890929,0.5427098,0.022126,3.6467669,3.6290698,3850241.75,599940.1875,0.1013034,0.0220865
background,2254404.121,1830156.508,15.2453709,11.5172949,2.9984682,0.9109393,0.8296202,0.0841646,0.8785033,0.8775215,3620893.75,830656.5,0.1354935,0.0476506
background,2251729.405,1830191.721,0.3092423,-0.9049795,0.2261598,0.0043008,0.0263071,0.0002416,14.2254238,1.0896466,47490.375,428.9410706,0.0270289,0.0006765
background,2250540.602,1830317.962,1.9519159,-1.1407837,0.9396003,0,0.1749648,0,2.4481459,3.0947032,154847.3125,0.0010293,0.1196258,0
background,2255084.93,1830200.347,18.1307983,14.3759327,3.540931,1.0248916,1.0925993,0.0989262,2.457227,2.4421988,5083536.5,1166548.625,0.1465945,0.0475394
background,2254591.206,1830405.926,14.9324665,11.2088127,3.0932639,0.9159626,0.8893042,0.0859147,0.8364184,0.8346851,3660312.75,813818.8125,0.1408508,0.0478798
background,2255295.012,1829967.684,19.4005051,15.6034288,3.3318112,0.9641664,0.945263,0.0849082,0.7883682,0.7757154,5118634.5,1190904.625,0.1331502,0.042835
background,2252335.648,1829680.602,4.5630746,0.9695217,0.1213891,0.0055064,0.002008,0,1.0568664,1.0535876,43874.13281,441.6532288,0.0100756,0.0010216
background,2256484.115,1829799.375,2.8376319,-0.8500684,0.6104248,0.0161233,0.0619844,0.0007216,4.8945723,4.5989075,145040.9063,1001.148193,0.0632824,0.0036167
background,2250025.083,1829845.951,7.8453383,4.3194838,1.3195126,0.0930842,0.2010364,0.0012662,1.4110712,1.4144022,821350.75,32458.14258,0.0833663,0.0076984
background,2251987.271,1830016.237,25.5564213,21.9414196,3.2644043,0.6754897,0.8296095,0.0374221,3.1854551,3.1580756,6600664,1171986.5,0.1139502,0.0255551
background,2251037.194,1829719.529,3.0973189,-0.2358624,0.2865412,0,0.0130067,0,0.6908635,0.6242657,70161.89063,0,0.028563,0
background,2250837.938,1829995.852,0.9402829,-0.5429595,0.8228934,0,0.1649403,0,1.9328265,0.053476,60001.82031,0,0.1531644,0
background,2251835.63,1829743.537,22.0318947,18.438612,3.320009,0.6846067,0.8997071,0.0405887,1.9931556,2.0026,5793718,999917.1875,0.1245324,0.028019
background,2254536.417,1829800.204,18.1237068,14.3879614,3.1882477,0.9486664,0.8856626,0.0849231,0.8865464,0.8791918,4576591.5,1080865.125,0.1322089,0.0438532
background,2250079.053,1830049.372,6.6216149,3.0903475,1.4578458,0.1416763,0.2590263,0.0031971,1.7012887,1.6966285,764550.4375,34817.25391,0.0996448,0.0142362
background,2255198.75,1829722.615,14.4835405,10.7511024,3.8384287,1.1823858,1.3899945,0.1471934,5.3508539,5.2711158,4391768,996925,0.178316,0.063981
background,2250999.697,1829859.951,2.9395978,-0.0427852,0.2580479,0,0.0108535,0,0.3138068,0.4441912,60069.20313,0,0.0263038,0
background,2251838.351,1829869.402,22.3812389,18.7727661,3.2256804,0.6493772,0.8450507,0.0363063,2.3758631,2.3584349,5717728.5,965490.375,0.1199886,0.0263136
background,2251804.807,1829678.969,21.7702255,18.1739273,3.2375212,0.6638173,0.8593423,0.0382121,1.8952588,1.8826021,5581138,955211.5625,0.1224723,0.0275748
background,2252291.091,1829830.972,3.7240729,0.1365931,0.0599189,0.0011314,0.0008696,0,0.6405546,0.6464497,17686.82422,26.919035,0.0051945,0.0007019
background,2251824.151,1829883.648,21.8324833,18.2265053,3.2111371,0.6383185,0.8445002,0.0355539,1.6212333,1.6164447,5553438.5,921842.6875,0.1210461,0.0264166
background,2250682.684,1829812.76,3.2043142,-0.2652519,0.4851395,0.0028341,0.0368925,0,2.4248981,2.4877741,124276.5156,123.5992813,0.0475616,0.0007488
background,2252691.838,1829805.092,4.5049381,0.9111596,0.041329,0.0109123,0,0,0.4647879,0.4619835,14899.4043,805.1931152,0.0037167,0.0018693
background,2254637.287,1829834.109,18.8017883,15.0523977,3.1377404,0.9272225,0.8478415,0.0799663,2.5597992,2.5557952,4671368.5,1104907.5,0.1277143,0.0420292
background,2251475.805,1829827.904,3.5628476,0.1178916,0.2708243,0,0.0110293,0,0.8379769,0.6929116,77948.80469,1.4548057,0.0251259,0
background,2250665.987,1829843.125,2.9496922,-0.3849716,0.4837393,0.0004873,0.0371986,0,1.2782668,0.9261401,113131.9453,17.1233463,0.049938,0.0001282
background,2252581.667,1830017.626,3.7464647,0.1525412,0.0293368,0.00107,0,0,0.0640799,0.0652608,8821.654297,17.531168,0.003,0.0009419
background,2256138.287,1829867.329,15.2463312,11.4257984,1.6614275,0.4067687,0.2554318,0.0167594,2.1263204,2.1188881,2005619.125,368546.5,0.075025,0.0211533
background,2251099.272,1829809.687,3.5051172,0.02234,0.3579371,0,0.0197296,0,1.1030505,1.0323081,99210.6875,0.9942394,0.0338562,0
background,2253605.367,1829783.732,9.3641729,5.7016354,2.4698663,0.7003515,0.6631387,0.0628289,0.407712,0.4067222,1832603.875,316334.125,0.142412,0.0517518
background,2256104.389,1829939.567,14.5319004,10.7172747,1.9725322,0.4944492,0.3652975,0.0253506,0.8552597,0.8504581,2268796,419363.5625,0.0912805,0.0267853
background,2250115.74,1829813.608,12.7038116,9.1829405,1.7080637,0.2249216,0.2864504,0.0056213,1.0971347,1.0923349,1718578.375,163595.1406,0.0846309,0.0132846
background,2250824.985,1829935.83,0.772384,-0.6404321,0.7550945,0,0.1501957,0,1.0628392,0.7152164,45818.91016,0,0.1577745,0
background,2251335.801,1829684.934,5.4524999,1.9665139,0.5062891,0.0118165,0.0337061,0,0.3802004,0.3797909,218550.7969,1892.411133,0.0379237,0.0018778
background,2254648.671,1829917.216,18.5093784,14.7610216,3.1657908,0.9352074,0.8673035,0.0815823,0.9389762,0.9429646,4639687,1092708.625,0.1296567,0.0429744
background,2253486.733,1829831.775,7.3526301,3.6986129,1.9808068,0.5135823,0.4642337,0.0391901,0.8842998,0.8826182,1158924.875,152553.375,0.1282791,0.0467893
background,2252673.505,1829703.126,3.3854792,-0.064115,0.0269447,0.0026577,0,0,4.1538982,2.9075038,7377.647949,68.9902039,0.0028782,0.0007606
background,2251841.842,1829843.987,22.1420708,18.53829,3.2649908,0.6622378,0.8688464,0.0376749,1.5661801,1.5607064,5725701.5,972024.125,0.1224861,0.0271175
background,2250201.408,1830013.994,10.3807535,6.851191,1.6239475,0.1937041,0.2784097,0.0048158,8.6667881,8.659153,1349465.375,110330.7813,0.0895621,0.0133979
background,2255163.25,1829919.1,17.4601631,13.6978912,3.5529952,1.0560827,1.1134547,0.1065914,0.0636767,0.0697122,4913756,1145602,0.1498783,0.0502181
background,2256510.016,1829870.367,1.6844708,-1.1702894,0.2630669,0.0233158,0.0177231,0.0005414,13.1597013,9.4122334,93421.28125,3026.883301,0.0221343,0.0037871
background,2252581.393,1829938.327,3.9228992,0.3291754,0.0373211,0.0036623,0,0,0.2092317,0.2107861,11593.60254,96.8848114,0.0031404,0.0011425
background,2251088.974,1829841.328,3.5077584,0.0198604,0.3651363,0.0000043,0.019926,0,0.0802631,0.0763523,101436.2969,0.4656124,0.0339498,0
background,2252703.889,1829932.711,4.194231,0.6005905,0.03888,0.0120815,0,0,0.8453357,0.8439838,12953.09277,584.4206543,0.0031223,0.0029998
background,2251501.759,1829846.443,3.0145962,-0.421459,0.1801059,0,0.0050202,0,1.4706323,0.4899534,43669.58203,0.015959,0.0180749,0
background,2255013.868,1829746.374,18.3941326,14.6377783,3.426115,1.0338576,1.0184246,0.1003585,1.0833234,1.0717858,4989167.5,1197863.5,0.1410471,0.0477767
background,2252763.672,1830038.274,3.8536899,0.2597368,0.0330465,0.001817,0,0,0.3395503,0.3397654,10018.74805,49.5728722,0.003,0.0011697
background,2254610.004,1829922.99,18.8701153,15.1246319,3.1246004,0.9208308,0.8389707,0.0783531,0.3569931,0.3621052,4670129.5,1102640.75,0.1265131,0.0419988
background,2249965.584,1829857.327,3.915457,0.5002393,0.8286464,0.0068406,0.1106437,0,6.7984018,6.7184196,277272.5938,1308.302612,0.0885711,0.0010419
background,2254329.833,1829900.68,15.7707567,12.0521955,3.1053834,0.9352947,0.8799498,0.0874548,1.3000497,1.2984105,3879300.25,892552.8125,0.137999,0.0476425
background,2255086.491,1829908.123,18.1851311,14.4247131,3.4841471,1.0332645,1.056381,0.1003482,0.5670024,0.5660778,5018203.5,1180292.5,0.1440251,0.0478801
background,2255832.448,1829764.259,16.565506,12.7435112,2.1746211,0.4565069,0.4265798,0.0204793,0.8732333,0.8695505,2852741.5,460369.4688,0.0942725,0.0225898
background,2254960.383,1829902.003,18.7178898,14.9645166,3.4118152,1.0046101,1.0033021,0.0937494,1.1687335,1.1715087,5057797,1190444.25,0.1390786,0.0458439
background,2252072.827,1830018.378,25.4982109,21.8843746,3.1460173,0.6325107,0.769559,0.0329443,2.1999424,2.1999049,6353421,1096304.5,0.1096842,0.0235668
background,2256083.566,1829765.877,15.2690468,11.4497366,1.8253137,0.4323725,0.3098514,0.0190378,2.7181573,2.7000442,2198767.75,390383.9688,0.0827057,0.0228516
background,2249999.083,1829849.876,7.2408118,3.713798,1.1948347,0.0434304,0.1698823,0.0002159,3.3457789,3.347306,691652.4375,13754.62109,0.0782519,0.0038839
background,2251030.111,1829773.188,2.7192447,-0.1889681,0.3228941,0,0.017082,0,0.1998968,0.1858439,69511.67188,0,0.034681,0
background,2252814.92,1829822.679,3.3718162,-0.2098145,0.0231694,0.0001529,0,0,0.7798035,0.6374401,6213.833984,1.8623273,0.0020612,0.000084
background,2250117.393,1829990.814,10.2571182,6.7285366,1.5810657,0.2375834,0.2637421,0.0067913,3.7135928,3.7154791,1286470,127488.7656,0.0873948,0.0164927
background,2255344.255,1829867.188,18.2806969,14.4752989,3.3489988,0.9410465,0.9745407,0.0834175,2.0553257,2.0566111,4847216,1078990.75,0.1381855,0.0435859
background,2253001,1830000.851,3.6709301,0.0770248,0.0126257,0.0014365,0,0,1.0170232,1.0167118,3694.519775,13.6349993,0.0010465,0.0010176
background,2254786.8,1829749.929,19.6106167,15.8525171,3.1917722,0.932972,0.8643822,0.0795099,0.6108853,0.6110379,4957724,1171063.625,0.1268426,0.0410172
background,2252625.103,1829818.404,4.7840047,1.1908919,0.0447123,0.012196,0,0,0.8980551,0.8983601,16910.79883,1168.629273,0.0038601,0.0018936
background,2252687.075,1829904.04,4.3925881,0.7994931,0.0391458,0.011316,0,0,0.2915033,0.2900563,13647.28516,721.850769,0.0030169,0.0021058
background,2251065.3,1829866.635,3.4003088,-0.0836143,0.3458612,0,0.0181629,0,0.4684717,0.4754519,93236.92188,0.4577665,0.0329776,0
background,2256226.767,1829895.904,12.9517851,9.1374607,1.7228848,0.3357537,0.2898842,0.0125011,4.044704,4.0259967,1765593.5,242521.4219,0.0846271,0.0195447
background,2253527.455,1829887.788,7.2672305,3.6041713,1.6376495,0.3887181,0.3226468,0.0244452,4.7266235,4.722156,966759.25,118358.1406,0.106906,0.0446272
background,2251000.533,1829894.777,2.9467545,-0.1254288,0.2869383,0,0.0133104,0,0.0378018,0.6558239,66967.25781,0,0.0294969,0
background,2252594.385,1829986.878,3.7649083,0.1711575,0.0331051,0.0020967,0,0,0.1636952,0.1653149,9861.173828,26.514328,0.003,0.0009621
background,2254503.285,1829712.703,18.3508186,14.6219797,3.223779,0.9520442,0.9019665,0.0852144,2.042407,2.0243993,4683852,1101818.375,0.1327578,0.0437979
background,2251715.723,1829903.196,17.3222427,13.718317,2.5228953,0.3860471,0.5645412,0.0144229,3.0576024,3.0575333,3476087.5,423302.7188,0.1073189,0.0186065
background,2250761.412,1829715.804,4.6903958,1.2063514,0.7929365,0.0343967,0.08602,0,1.5961878,1.5969087,296306.7813,3430.504639,0.0644299,0.0059627
background,2252504.928,1829834.825,4.0908504,0.4976297,0.0542145,0.0068847,0.0000686,0,0.5708357,0.5690575,17564.23828,279.5021057,0.0048405,0.001916
background,2253895.934,1829838.171,12.0910416,8.4046659,2.7470918,0.8123699,0.7528824,0.0741065,1.1495389,1.1444861,2631359.5,540652.3125,0.1396372,0.0489938
background,2252645.36,1829685.436,3.6526687,0.0769174,0.0331056,0.0055675,0.0000094,0,0.9150617,0.76319,9462.757813,71.8026657,0.0030722,0.003393
background,2253791.975,1829694.971,12.889184,9.2157497,2.8799345,0.8614633,0.8094948,0.0807355,0.4415897,0.4433154,2940557,628796.0625,0.1414532,0.0499646
background,2254544.652,1829979.974,18.3710346,14.6325855,3.0983496,0.9049383,0.8325428,0.0767787,1.1162709,1.1117246,4507601,1048523.813,0.127701,0.0415644
background,2252812.045,1829887.924,4.3756123,0.781713,0.0291641,0.0072026,0,0,1.5221202,1.5222802,10168.19141,519.0004272,0.0023024,0.0013726
background,2256523.18,1829839.194,-0.8994136,-1.0081916,0.084924,0.0042372,0.0057419,0.0000999,3.1966143,0.9827557,25786.0957,482.8532104,0.0077759,0.0006779
background,2255320.265,1830010.309,19.2754402,15.4822617,3.3512394,0.9714425,0.9592047,0.0868064,3.1904888,3.1631434,5113425.5,1190437.75,0.1343956,0.0437633
background,2251997.123,1830032.903,26.7299805,23.1073647,3.1592445,0.6499212,0.7641476,0.0337287,3.4623351,3.4315758,6685801,1188480,0.1074053,0.024244
background,2251802.437,1829676.032,21.8595848,18.262043,3.2160385,0.6580873,0.8469927,0.0375776,1.8818569,1.8672947,5566181,951599.8125,0.1213874,0.0272652
background,2255647.953,1829595.929,14.8501873,11.0413799,2.3501072,0.3491943,0.5145253,0.0127303,1.4069586,1.3995539,2763159,305122.25,0.1072869,0.0186978
background,2252072.976,1829568.545,16.9988155,13.4133949,2.3975337,0.38787,0.5223188,0.0149386,15.8253431,15.8254547,3249927.25,420227.5938,0.1061245,0.0197842
background,2250662.101,1829641.539,1.2711746,-0.5213389,0.5979017,0,0.0783495,0,1.3531096,0.3105047,59024.35547,0,0.0951086,0
background,2255547.653,1829630.968,14.1896172,10.3815699,2.1885412,0.3655501,0.4526544,0.0142246,0.5280067,0.5190411,2459901.75,300691.5625,0.1024403,0.020091
background,2251047.579,1829631.875,3.9169147,0.4354501,0.2983716,0.0456952,0.0144615,0.0010664,3.1088498,2.9738309,87462.47656,3421.3479,0.0278721,0.0101548
background,2253343.266,1829429.105,10.7393255,7.1034932,2.6395853,0.7620472,0.7227452,0.0692316,0.7811643,0.7812819,2245389.75,428718.5938,0.1419544,0.0503874
background,2256256.836,1829350.337,11.4910402,7.6897945,1.8094589,0.4233824,0.3321707,0.0212152,0.6774559,0.6774058,1649478.125,259056.375,0.0939815,0.0266281
background,2254904.479,1829575.232,17.4801922,13.7227974,3.3064983,1.0036542,0.9639405,0.0965413,1.1442417,1.1375805,4577832,1091051.5,0.1394582,0.0478912
background,2253818.431,1829458.439,14.0046616,10.3480263,3.2292788,1.0034624,0.9902746,0.1058432,1.6230335,1.6200948,3581879.75,822578.25,0.1523555,0.0552234
background,2256138.545,1829442.062,12.8750668,9.0700302,1.7726892,0.4501777,0.3067456,0.0219089,0.3985998,0.4002972,1807135.125,323138.75,0.0869126,0.0267344
background,2253362.838,1829590.931,9.4860516,5.8406963,2.3550799,0.638878,0.6000061,0.0522012,0.881532,0.8813927,1770925.5,295980.4688,0.1347605,0.0467157
background,2251617.457,1829638.414,14.1935797,10.5977612,2.1722178,0.3316087,0.4494748,0.0114687,9.0296688,9.0323315,2492120.5,285871.8125,0.1024157,0.0182345
background,2251705.098,1829625.983,20.5792084,16.9820518,2.9947152,0.5710735,0.7483097,0.0290281,0.4736336,0.4698515,4881146,768466.5,0.1160291,0.0240352
background,2253265.377,1829385.326,11.2151823,7.5793676,2.5096676,0.7024815,0.643752,0.0573576,0.6713679,0.6707259,2229908,421978.6875,0.1320011,0.0448421
background,2250938.604,1829445.274,2.4746766,-0.2863291,0.7416586,0,0.093417,0,1.1231698,0.681767,144935.7656,0,0.0833548,0
background,2253594.903,1829590.606,10.8288584,7.1810722,2.9563835,0.906428,0.9048613,0.0975252,0.5071632,0.5088582,2535625,515321.7813,0.1585702,0.0600127
background,2252805.829,1829329.259,6.3012195,2.6953835,1.8105562,0.3425187,0.4060702,0.0195948,0.9639804,0.9634738,904356.5625,73425.73438,0.1273071,0.0364939
background,2252070.317,1829513.696,15.0934916,11.5014629,2.1684554,0.3357192,0.4442537,0.0121427,14.5285654,14.5236712,2669679.75,316114.0625,0.102336,0.0203378
background,2255700.646,1829536.841,13.7587681,9.9595032,2.4922693,0.4543991,0.593218,0.0219133,1.4432219,1.437032,2715561.5,358289.875,0.11848,0.0254514
background,2255316.233,1829660.899,9.9052019,6.2758541,3.9508941,0.8409602,1.687278,0.0917599,7.7268515,7.6392961,3078280,409773.3438,0.2224862,0.060469
